title,artists,featured_artists,source,spotify_popularity,spotify_release_date,spotify_genres,spotify_track_id,match_key,__key__,is_hit,file_name,total_plays,spotify_streams
Cảm Ơn,Will,Minh Tốc & Lam,zingmp3,0.0,2025-11-14,"v-pop, vietnam indie, vietnamese lo-fi",0djfbUERjJZby22gTdDhxL,camon||will,"('cảm ơn', 'will', 'lam, minh, tốc')",0.0,Cảm Ơn - Will.mp3,61000.0,2959.0
nửa quân bài,trịnh đình quang,,zingmp3,6.0,2025-11-05,"vinahouse, v-pop",1Cz1n58NwjYu2Oh5actO2b,nuaquanbai||trinhdinhquang,"('nửa quân bài', 'quang, trịnh, đình', 'nan')",0.0,nửa quân bài.mp3,985000.0,40462.0
Mưa Nào Mà Hông Tạnh,AMEE,,bsides_non_hit,33.0,2024-01-08,"v-pop, vietnamese hip hop, vietnam indie",6Y2a240CVZhEmSIhAcQ3C1,muanaomahongtanh||amee,"('mưa nào mà hông tạnh', 'amee', 'nan')",0.0,Mưa Nào Mà Hông Tạnh.mp3,1950000.0,974452.0
đừng bất công với em mà,inso,viam,zingmp3,28.0,2025-07-11,"vinahouse, v-pop",0J3MfbyMKPSkhnxdU63XAJ,dungbatcongvoiemma||inso,"('đừng bất công với em mà', 'inso', 'viam')",1.0,đừng bất công với em mà.mp3,3300000.0,84313.0
Một Bài Hát Không Vui Mấy - The Recap,T.R.I,,bsides_non_hit,33.0,2025-01-16,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",1gSuWiFCEFf9v0qVxt3NMI,motbaihatkhongvuimaytherecap||tri,"('một bài hát không vui mấy the recap', 'i, r, t', 'nan')",0.0,Một Bài Hát Không Vui Mấy - The Recap.mp3,900000.0,36038.0
quyền yếu đuối,miina,"rin9, dreamer","nct, zingmp3",49.0,2025-10-12,v-pop,5hxSgb5GRPvcjg06W4C3cF,quyenyeuduoi||miina,"('quyền yếu đuối', 'miina', 'dreamer, rin9')",1.0,quyền yếu đuối.mp3,2900000.0,637307.0
Đi Về Nhà,Đen,,"new_hits_scraped, new_hits_scraped_old",60.0,2020-12-20,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",7LVrrX8pkzI9fMF88nGabt,divenha||den,"('đi về nhà', 'đen', 'nan')",1.0,Đi Về Nhà.mp3,8500000.0,47260865.0
LẦN CUỐI,Ngọt,đi bên em xót xa người ơi,"bsides_non_hit, new_hits_scraped, new_hits_scraped_old, spotify",60.0,2019-06-10,"vietnam indie, v-pop, vietnamese lo-fi, vietnamese hip hop",0AJi38NumMDXqo8pRw6zdh,lancuoi||ngot,"('lần cuối', 'ngọt', 'bên, em, người, xa, xót, đi, ơi')",1.0,LẦN CUỐI.mp3,51900000.0,15185037.0
Chỉ Một Đêm Nữa Thôi,RPT MCK,,new_hits_scraped_old,59.0,2023-03-02,"vietnamese hip hop, v-pop, vietnam indie",28bxbqNcAuNxYDZYet6eZ7,chimotdemnuathoi||rptmck,"('chỉ một đêm nữa thôi', 'mck, rpt', '')",1.0,Chỉ Một Đêm Nữa Thôi.mp3,0.0,37168738.0
người đầu tiên,em xinh say hi,juky san,"nct, new_hits_scraped_old, spotify, zingmp3",68.0,2025-08-18,v-pop,3qKeW2XJFZU5CvOQKStQW6,nguoidautien||emxinhsayhi,"('người đầu tiên', 'em, hi, say, xinh', 'juky, san')",1.0,người đầu tiên - em xinh say hi.mp3,4090000.0,11335278.0
đứa nào làm em buồn?,Phuc Du,,new_hits_scraped_old,47.0,2022-08-08,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",1eM2hHCX2GD6UBY1uagZUI,duanaolamembuon||phucdu,"('đứa nào làm em buồn?', 'du, phuc', '')",1.0,đứa nào làm em buồn.mp3,9000000.0,13005026.0
Kiếm Đâu Bây Giờ,Nguyễn Hùng,,zingmp3,53.0,2025-10-14,"v-pop, vietnam indie",1ejRnO9sknaTpp7Fog7ART,kiemdaubaygio||nguyenhung,"('kiếm đâu bây giờ', 'hùng, nguyễn', 'nan')",0.0,Kiếm Đâu Bây Giờ.mp3,189000.0,855523.0
Em iu,Andree Right Hand,,new_hits_scraped,60.0,2022-01-30,"vietnamese hip hop, v-pop, vinahouse",5cml547MByVlaVrKU2lJTg,emiu||andreerighthand,"('em iu', 'andree, hand, right', 'nan')",1.0,Em iu.mp3,6200000.0,30933759.0
Lưu Thủy Vô Tình,NIT,,bsides_non_hit,3.0,2024-09-15,"v-pop, vietnamese lo-fi, vinahouse, vietnam indie",3ZF5gDkLac9KIz4ILgbmc5,luuthuyvotinh||nit,"('lưu thủy vô tình', 'nit', 'nan')",0.0,Lưu Thủy Vô Tình.mp3,39000.0,3843.0
hermosa,anh trai say hi,"sơn.k, buitruonglinh, tez, mason nguyen, congb","nct, zingmp3",60.0,2025-09-29,"v-pop, vietnamese hip hop",7tDEWTNvUrVDCWdOrJWATZ,hermosa||anhtraisayhi,"('hermosa', 'anh, hi, say, trai', 'buitruonglinh, congb, k, mason, nguyen, sơn, tez')",1.0,hermosa.mp3,1700000.0,2652089.0
chẳng nợ ai ngoài em,lê gia bảo,,zingmp3,36.0,2025-09-23,"vinahouse, v-pop, vietnamese lo-fi, vietnam indie",0kjkrg5N3Hf0mPcF5tqOyK,changnoaingoaiem||legiabao,"('chẳng nợ ai ngoài em', 'bảo, gia, lê', 'nan')",0.0,chẳng nợ ai ngoài em.mp3,1200000.0,131100.0
Bước Qua Nhau,Vũ.,,"new_hits_scraped, new_hits_scraped_old",60.0,2022-09-09,"v-pop, vietnam indie, vietnamese lo-fi",38rjRVqEHSlDRrDWDvjkqW,buocquanhau||vu,"('bước qua nhau', 'vũ', 'nan')",1.0,Bước Qua Nhau.mp3,345800000.0,35624329.0
Vòng Xoáy,Minh Đinh,,bsides_non_hit,16.0,2025-05-16,"vietnam indie, v-pop, vietnamese hip hop",4HCT5Lc7kkjLcD8mMlpUQC,vongxoay||minhdinh,"('vòng xoáy', 'minh, đinh', 'nan')",0.0,Vòng Xoáy.mp3,15000.0,60761.0
Tự Hào Màu Áo Lính,Thái Học,,bsides_non_hit,42.0,2025-06-01,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",3C1cB3pKENnQOL1hNwIDfc,tuhaomauaolinh||thaihoc,"('tự hào màu áo lính', 'học, thái', 'nan')",0.0,Tự Hào Màu Áo Lính.mp3,9000.0,811501.0
Kẻ Điên,Đức Trường,,bsides_non_hit,15.0,2025-03-01,v-pop,4HqEiOEZy4YORsjjVghUT2,kedien||ductruong,"('kẻ điên', 'trường, đức', 'nan')",0.0,Kẻ Điên.mp3,4000.0,34325.0
Luôn yêu đời,Đen,,new_hits_scraped_old,36.0,2023-02-09,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",76zJmpyMFX49tGT3u06JaK,luonyeudoi||den,"('luôn yêu đời', 'đen', '')",1.0,Luôn yêu đời.mp3,1500000.0,4726649.0
Giữ Lại Nỗi Đau,Lê Gia Bảo,,zingmp3,35.0,2025-10-17,"vinahouse, v-pop, vietnamese lo-fi, vietnam indie",1SRpCHkojRJfWMMTA5kJm9,giulainoidau||legiabao,"('giữ lại nỗi đau', 'bảo, gia, lê', 'nan')",0.0,Giữ Lại Nỗi Đau.mp3,69000.0,65918.0
cạn dòng ướt mi,dee trần,,zingmp3,5.0,2025-11-01,"v-pop, vinahouse",3Jpf0TLSWmlDt4v9L3ck78,candonguotmi||deetran,"('cạn dòng ướt mi', 'dee, trần', 'nan')",1.0,cạn dòng ướt mi.mp3,113000.0,1097.0
kẻ say tình,quốc thiên,,zingmp3,40.0,2025-07-30,"v-pop, vietnamese bolero",6a5IEsMgdzImE9cYLAQ900,kesaytinh||quocthien,"('kẻ say tình', 'quốc, thiên', 'nan')",0.0,kẻ say tình.mp3,3400000.0,302902.0
She Never Cries,Hoàng Duyên,,"new_hits_scraped, new_hits_scraped_old",54.0,2025-07-04,"v-pop, vietnam indie, vietnamese lo-fi",3MDrehKu2qDxYUnbVne7B6,shenevercries||hoangduyen,"('she never cries', 'duyên, hoàng', 'nan')",1.0,She Never Cries.mp3,0.0,1931021.0
Tái Sinh,Tùng Dương,,"new_hits_scraped, new_hits_scraped_old",52.0,2024-11-16,"v-pop, vinahouse",1dwlNRSofg8qKgBTqfqbft,taisinh||tungduong,"('tái sinh', 'dương, tùng', 'nan')",1.0,Tái Sinh.mp3,57500000.0,7193889.0
Chiều Hôm Ấy,JayKii,,spotify,53.0,2025-09-25,"v-pop, vietnamese lo-fi, vietnam indie",5tmA5oQDF0ULqRI12LKCDw,chieuhomay||jaykii,"('chiều hôm ấy', 'jaykii', 'nan')",0.0,Chiều Hôm Ấy.mp3,133000.0,1416954.0
Nhẫn Tâm,An Vũ,,bsides_non_hit,17.0,2025-08-01,"v-pop, vinahouse, vietnamese lo-fi",4EJXaiTGRppZ1afovvwYh7,nhantam||anvu,"('nhẫn tâm', 'an, vũ', 'nan')",0.0,Nhẫn Tâm.mp3,135000.0,21078.0
Sau Này Em Cưới Ai Rồi,Thái Học,,bsides_non_hit,39.0,2025-05-27,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",6htKeiIC1OSDv2QkJPlAwl,saunayemcuoiairoi||thaihoc,"('sau này em cưới ai rồi', 'học, thái', 'nan')",0.0,Sau Này Em Cưới Ai Rồi.mp3,8000.0,258563.0
id 072019,w/n,,"new_hits_scraped_old, spotify",64.0,2023-07-31,"v-pop, vietnamese lo-fi, vietnamese hip hop, vietnam indie",1o6cYDMHvKOfizi4d9Lqxr,id072019||wn,"('id 072019', 'n, w', 'nan')",1.0,id 072019.mp3,72019.0,50710546.0
Đừng Xin Lỗi Nữa,ERIK,,"new_hits_scraped, new_hits_scraped_old",55.0,2018,"v-pop, vinahouse, vietnam indie",1jGzz56TIOz7KIEK3t3e01,dungxinloinua||erik,"('đừng xin lỗi nữa', 'erik', 'nan')",1.0,Đừng Xin Lỗi Nữa.mp3,93000000.0,14388389.0
từng là,vũ cát tường,,"new_hits_scraped_old, spotify",61.0,2024-03-01,"v-pop, vietnam indie",2xOhv7XudrBDtkID1jwsFE,tungla||vucattuong,"('từng là', 'cát, tường, vũ', 'nan')",1.0,từng là.mp3,0.0,41723811.0
Trở Về,Wxrdie,JustaTee,spotify,60.0,2024-11-12,"vietnamese hip hop, v-pop",0oL2jCTf9P9a7flY5mCpYu,trove||wxrdie,"('trở về', 'wxrdie', 'justatee')",0.0,Trở Về.mp3,1300000.0,7513011.0
Khăn Ấm,Trungg I.U,,bsides_non_hit,14.0,2024-08-20,"v-pop, vinahouse, vietnam indie",5FdDgwvqMQycPKwh3Rp7X5,khanam||trunggiu,"('khăn ấm', 'i, trungg, u', 'nan')",0.0,Khăn Ấm.mp3,23000.0,1795.0
người như anh xứng đáng cô đơn,anh trai say hi,"vũ cát tường, karik, negav, ngô kiến huy, jey b","apple, nct, new_hits_scraped_old, spotify, zingmp3",68.0,2025-09-29,"v-pop, vietnamese hip hop",5u5AsK8JLgkr154QHZjJqh,nguoinhuanhxungdangcodon||anhtraisayhi,"('người như anh xứng đáng cô đơn', 'anh, hi, say, trai', 'b, cát, huy, jey, karik, kiến, negav, ngô, tường, vũ')",1.0,người như anh xứng đáng cô đơn.mp3,954000.0,7927984.0
Giữa Hoà Bình,Lyly,,bsides_non_hit,42.0,2025-08-29,"v-pop, vietnamese hip hop, vietnam indie",0jxkAu7OS6STFFY28BUzI0,giuahoabinh||lyly,"('giữa hoà bình', 'lyly', 'nan')",0.0,Giữa Hoà Bình.mp3,1100000.0,314447.0
anh là thằng tồi,phùng khánh linh,,"apple, new_hits_scraped_old, spotify, zingmp3",61.0,2025-10-18,"v-pop, vietnam indie",6GPcbZOX4h9MWert6xWpYw,anhlathangtoi||phungkhanhlinh,"('anh là thằng tồi', 'khánh, linh, phùng', 'nan')",1.0,anh là thằng tồi.mp3,176000.0,2288703.0
Nhịp Đập Con Tim,Kha,,bsides_non_hit,13.0,2025-03-13,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",3xXv8zm5094bkfWkeA0ZzB,nhipdapcontim||kha,"('nhịp đập con tim', 'kha', 'nan')",0.0,Nhịp Đập Con Tim.mp3,74000.0,30513.0
Mộng Mị (buonhonmotchut) (feat. Goddy),Táo,,bsides_non_hit,16.0,2025-05-11,"vietnamese hip hop, vietnamese lo-fi, vietnam indie, v-pop",5T4QdnJxl56ass81clyBnz,mongmibuonhonmotchut||tao,"('mộng mị buonhonmotchut', 'táo', 'goddy, nan')",0.0,Mộng Mị (buonhonmotchut) (feat. Goddy).mp3,2000.0,10764.0
Anh Đã Chờ Rất Lâu,Sixkie Dawgz,,"new_hits_scraped, new_hits_scraped_old",51.0,2025-03-27,v-pop,5NWkYMp7RhANkoJqk3ZBGh,anhdachoratlau||sixkiedawgz,"('anh đã chờ rất lâu', 'dawgz, sixkie', 'nan')",1.0,Anh Đã Chờ Rất Lâu.mp3,729.0,2524236.0
ngây ther,kidsai,"vstra, whenitsasunniday",spotify,54.0,2025-10-30,"v-pop, vietnamese hip hop, vietnam indie",437CIQ8M980cDL9Xh9eUoP,ngayther||kidsai,"('ngây ther', 'kidsai', 'vstra, whenitsasunniday')",0.0,ngây ther.mp3,33000.0,1114442.0
ngày này năm ấy,việt anh,,"apple, nct, new_hits_scraped_old, spotify, zingmp3",65.0,2025-07-12,"vinahouse, v-pop",1WbTOu4D2oHK9fg2qR6msd,ngaynaynamay||vietanh,"('ngày này năm ấy', 'anh, việt', 'nan')",1.0,ngày này năm ấy.mp3,9200000.0,7855248.0
vừa lòng nhau chưa,thành đạt,"dickson, lê chí trung",zingmp3,21.0,2025-08-06,"vinahouse, v-pop",1f9ysIXLURcvP6eTnHsgXu,vualongnhauchua||thanhdat,"('vừa lòng nhau chưa', 'thành, đạt', 'chí, dickson, lê, trung')",1.0,vừa lòng nhau chưa.mp3,3600000.0,26094.0
Cho Ba,B Ray,,bsides_non_hit,50.0,2025-05-27,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",5OMHzCWm3k4RpfldNGQqe8,choba||bray,"('cho ba', 'b, ray', 'nan')",0.0,Cho Ba.mp3,2500000.0,842537.0
Đúng Hay Sai Do Ai,Đặng Vĩnh Thịnh,,bsides_non_hit,13.0,2024-08-28,"v-pop, vietnam indie",0QQ8Z0YNjyozpiuSRey2RP,dunghaysaidoai||dangvinhthinh,"('đúng hay sai do ai', 'thịnh, vĩnh, đặng', 'nan')",0.0,Đúng Hay Sai Do Ai.mp3,9000.0,24342.0
Làm bạn với em,TRANG,Khoa Vũ,zingmp3,0.0,2025-11-16,"vietnam indie, v-pop, vietnamese lo-fi",5uWqXofiXgcKIApJQUTE1o,lambanvoiem||trang,"('làm bạn với em', 'trang', 'khoa, vũ')",0.0,Làm bạn với em.mp3,10000.0,40273.0
wrong times,puppy,dangrangto,"apple, nct, new_hits_scraped_old, spotify",68.0,2023-05-17,"v-pop, vietnamese hip hop",3uT8QfoX0BE8ZJa4h98LDW,wrongtimes||puppy,"('wrong times', 'puppy', 'dangrangto')",1.0,wrong times.mp3,10000000.0,60609596.0
Exs Hate Me,B Ray,,"new_hits_scraped, new_hits_scraped_old",60.0,2023-04-15,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",170CNv2CAZn8wg6GxvHXYC,exshateme||bray,"('exs hate me', 'b, ray', 'nan')",1.0,Exs Hate Me.mp3,0.0,11460999.0
bình yên,vũ.,binz,"apple, bsides_non_hit, nct, new_hits_scraped_old, spotify",64.0,2024-09-27,"v-pop, vietnam indie, vietnamese lo-fi",41DlPJXKTCypXdf2eSqa03,binhyen||vu,"('bình yên', 'vũ', 'binz')",1.0,bình yên.mp3,6300000.0,46243583.0
Lần Đầu,RIO,,bsides_non_hit,35.0,2024-10-02,"v-pop, vietnam indie, vietnamese hip hop",7N3TIhTsVXUaNY1xxSnJh5,landau||rio,"('lần đầu', 'rio', 'nan')",0.0,Lần Đầu.mp3,88000.0,545049.0
GƯƠNG VỠ LÀM LÀNH,Show It All Vietnam (Tân Binh Toàn Năng),"Cường Bạch, Hồ Đông Quan, Swan Nguyễn",zingmp3,47.0,2025-11-22,v-pop,5bkljpbdit80JLbXo7C90s,guongvolamlanh||showitallvietnamtanbinhtoannang,"('gương vỡ làm lành', 'all, binh, it, năng, show, toàn, tân, vietnam', 'bạch, cường, hồ, nguyễn, quan, swan, đông')",0.0,GƯƠNG VỠ LÀM LÀNH.mp3,79000.0,155598.0
Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,Olew,,"new_hits_scraped, new_hits_scraped_old",58.0,2023-01-02,"v-pop, vietnam indie",6azvhyagGek75gi0pLyl30,roitasengamphaohoacungnhau||olew,"('rồi ta sẽ ngắm pháo hoa cùng nhau', 'olew', 'nan')",1.0,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau.mp3,43300000.0,41746986.0
Tâm Sự Tuổi 30,Trịnh Thăng Bình,,"new_hits_scraped, new_hits_scraped_old",51.0,2018-07-25,"v-pop, vinahouse",5H7c7TWQaFz7qQs3UCmtHZ,tamsutuoi30||trinhthangbinh,"('tâm sự tuổi 30', 'bình, thăng, trịnh', 'nan')",1.0,Tâm Sự Tuổi 30.mp3,202300000.0,1593832.0
Ngã Tư Không Đèn,TRANG,,new_hits_scraped_old,51.0,2022-06-18,"vietnam indie, v-pop, vietnamese lo-fi",78rcEXYfLJDisflqh0SZYb,ngatukhongden||trang,"('ngã tư không đèn', 'trang', '')",1.0,Ngã Tư Không Đèn.mp3,10400000.0,16537528.0
10 ngàn năm,pc,,"new_hits_scraped_old, spotify",64.0,2019-12-21,"vietnamese hip hop, vietnamese lo-fi, v-pop, vietnam indie",2pm7K14nHj2fLrpU8j9bit,10ngannam||pc,"('10 ngàn năm', 'pc', 'nan')",1.0,10 ngàn năm.mp3,267000.0,37911942.0
Bùa Yêu,Bích Phương,,new_hits_scraped_old,47.0,2018-11-21,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",1ZrADntHAYV84R2y1Op3Eg,buayeu||bichphuong,"('bùa yêu', 'bích, phương', '')",1.0,Bùa Yêu.mp3,153000000.0,11485134.0
thấu tình,trung hiếu,,zingmp3,24.0,2025-10-04,none,1b91Vu4yC75Gs0m8AooXCo,thautinh||trunghieu,"('thấu tình', 'hiếu, trung', 'nan')",0.0,thấu tình.mp3,865000.0,20837.0
Made In Vietnam,DTAP,"NSND Thanh Hoa, Trúc Nhân, Phương Mỹ Chi",zingmp3,43.0,2025-08-06,v-pop,1M5RQxCJjGR0qRX9cgC8jA,madeinvietnam||dtap,"('made in vietnam', 'dtap', 'chi, hoa, mỹ, nhân, nsnd, phương, thanh, trúc')",0.0,Made In Vietnam.mp3,1200000.0,1200207.0
bắt con bướm vàng,danhka,,zingmp3,37.0,2025-08-05,"vinahouse, v-pop",1UlLetlR4rH6zU3azbU55V,batconbuomvang||danhka,"('bắt con bướm vàng', 'danhka', 'nan')",1.0,bắt con bướm vàng.mp3,2500000.0,153094.0
Lần Đầu Tiên (feat. Muộii),Emcee L (Da LAB),,bsides_non_hit,29.0,2025-02-14,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",2vwDkM8zxUbqfCbkTs9d62,landautien||emceeldalab,"('lần đầu tiên', 'da, emcee, l, lab', 'muộii, nan')",0.0,Lần Đầu Tiên (feat. Muộii).mp3,322000.0,581151.0
hiện thực phũ phàng,phùng khánh linh,,apple,56.0,2025-10-18,"v-pop, vietnam indie",28X9PA12ANiyb1qExK6AEG,hienthucphuphang||phungkhanhlinh,"('hiện thực phũ phàng', 'khánh, linh, phùng', 'nan')",1.0,hiện thực phũ phàng.mp3,12000.0,820698.0
sau cơn mưa,coolkid,rhyder,"new_hits_scraped_old, spotify",64.0,2023-07-28,"v-pop, vietnamese hip hop",4fj4Jn4nw8fGX8xdbCntJf,sauconmua||coolkid,"('sau cơn mưa', 'coolkid', 'rhyder')",1.0,sau cơn mưa.mp3,10900000.0,59795659.0
Tiền Nhiều Để Làm Gì,RAP VIỆT,,new_hits_scraped_old,39.0,2020-10-19,"vietnamese hip hop, v-pop",79ME0P8ch9estARqe674HK,tiennhieudelamgi||rapviet,"('tiền nhiều để làm gì', 'rap, việt', '')",1.0,Tiền Nhiều Để Làm Gì.mp3,2400000.0,5190553.0
Cảm Ơn Vì Đã Không Đợi Em,Lyly,,bsides_non_hit,26.0,2024-03-20,"v-pop, vietnamese hip hop, vietnam indie",6pajI4M53hRge5BjYgjXGY,camonvidakhongdoiem||lyly,"('cảm ơn vì đã không đợi em', 'lyly', 'nan')",0.0,Cảm Ơn Vì Đã Không Đợi Em.mp3,2800000.0,712238.0
nghe như tình yêu,hieuthuhai,,"new_hits_scraped_old, spotify",61.0,2021-07-09,"v-pop, vietnamese hip hop, vietnamese lo-fi, vietnam indie, vinahouse",1J12HjUuXfJnaUdubTEzSR,nghenhutinhyeu||hieuthuhai,"('nghe như tình yêu', 'hieuthuhai', 'nan')",1.0,nghe như tình yêu.mp3,0.0,45247499.0
HOP ON DA SHOW,tlinh,,"new_hits_scraped, new_hits_scraped_old",57.0,2024-09-18,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",0SLzsfxED15vyUccX4bCqo,hopondashow||tlinh,"('hop on da show', 'tlinh', 'nan')",1.0,HOP ON DA SHOW.mp3,1900000.0,18314789.0
Trước Khi Em Tồn Tại,Thắng,,"new_hits_scraped, new_hits_scraped_old, spotify",60.0,2023-04-30,"vietnam indie, v-pop, vietnamese hip hop",1yo967mk7CpjvruNxBecOY,truockhiemtontai||thang,"('trước khi em tồn tại', 'thắng', 'nan')",1.0,Trước Khi Em Tồn Tại.mp3,0.0,20055165.0
ánh trăng giả dối,quốc thiên,,zingmp3,6.0,2025-11-11,"v-pop, vietnamese bolero",25A2AvNV4rLDTMfRYpPYMq,anhtranggiadoi||quocthien,"('ánh trăng giả dối', 'quốc, thiên', 'nan')",0.0,ánh trăng giả dối.mp3,133000.0,39265.0
Có Lẽ Bên Nhau Là Sai,Quang Đăng Trần,,bsides_non_hit,31.0,2024-02-06,"vietnamese lo-fi, v-pop, vinahouse",7akIk4bB3gOdTo9mudC7kj,colebennhaulasai||quangdangtran,"('có lẽ bên nhau là sai', 'quang, trần, đăng', 'nan')",0.0,Có Lẽ Bên Nhau Là Sai.mp3,636500.0,299542.0
Vấn Vương,buitruonglinh,,bsides_non_hit,43.0,2025-04-17,"v-pop, vietnamese lo-fi, vietnam indie, vinahouse",0wZQeFW2ZcIbCTnxnKx5O9,vanvuong||buitruonglinh,"('vấn vương', 'buitruonglinh', 'nan')",0.0,Vấn Vương.mp3,300000.0,976394.0
nhiều chuyện,the flob,,zingmp3,38.0,2025-10-24,"vietnam indie, v-pop",2Dz03B4vbLiViXJvHOFrm9,nhieuchuyen||theflob,"('nhiều chuyện', 'flob, the', 'nan')",0.0,nhiều chuyện.mp3,26000.0,123299.0
Yên Bình Có Quá Đắt Không,Khiem,,"new_hits_scraped, new_hits_scraped_old",54.0,2024-06-23,"v-pop, vietnam indie",0A0oqleZkyD8FN6aW48Jzn,yenbinhcoquadatkhong||khiem,"('yên bình có quá đắt không', 'khiem', 'nan')",1.0,Yên Bình Có Quá Đắt Không.mp3,10500000.0,13538909.0
Dòng Sông Sao,Da LAB,,bsides_non_hit,19.0,2024-10-05,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi, vinahouse",12bRpvn1FjjN15JIFnqinb,dongsongsao||dalab,"('dòng sông sao', 'da, lab', 'nan')",0.0,Dòng Sông Sao.mp3,133000.0,78387.0
đại khải hoàn,the flob,chin,zingmp3,39.0,2025-11-06,"vietnam indie, v-pop",2Yp2PMt1fepfBELHIPzvaA,daikhaihoan||theflob,"('đại khải hoàn', 'flob, the', 'chin')",0.0,đại khải hoàn.mp3,43000.0,249170.0
Night Fall,MANBO,,bsides_non_hit,6.0,2024-08-02,"vietnamese hip hop, v-pop, vietnam indie",54f5Q7qHaP0bqYUe7bS3VG,nightfall||manbo,"('night fall', 'manbo', 'nan')",0.0,Night Fall.mp3,1000.0,29756.0
Hẹn Một Mai - From 4 Năm 2 Chàng 1 Tình Yêu,Bùi Anh Tuấn,,"new_hits_scraped, new_hits_scraped_old",60.0,2024-03-04,v-pop,5BJqg07SKgmFnVLOBmLFvq,henmotmaifrom4nam2chang1tinhyeu||buianhtuan,"('hẹn một mai from 4 năm 2 chàng 1 tình yêu', 'anh, bùi, tuấn', 'nan')",1.0,Hẹn Một Mai - From 4 Năm 2 Chàng 1 Tình Yêu.mp3,108500000.0,13203950.0
Nghe kể năm 90s,Ân ngờ,"Suzie MK, Zer Nguyễn",spotify,57.0,2024-09-23,"v-pop, vietnam indie",0bAmqokpYHnFWAHpzqDOxB,nghekenam90s||anngo,"('nghe kể năm 90s', 'ngờ, ân', 'mk, nguyễn, suzie, zer')",0.0,Nghe kể năm 90s.mp3,2200000.0,743359.0
Tiếc Nuối Năm Tháng Xuân Thì,Việt Anh,,bsides_non_hit,20.0,2025-10-12,"vinahouse, v-pop",5F99FNjWIkniddf9xExZzQ,tiecnuoinamthangxuanthi||vietanh,"('tiếc nuối năm tháng xuân thì', 'anh, việt', 'nan')",0.0,Tiếc Nuối Năm Tháng Xuân Thì.mp3,50000.0,13430.0
Lần Cuối Anh Suy,Quang Hùng MasterD,"Lou Hoàng, Hino",zingmp3,0.0,2025-11-22,"v-pop, vinahouse, vietnamese hip hop",2XoNB5ScVcOeJRvFOfLYPd,lancuoianhsuy||quanghungmasterd,"('lần cuối anh suy', 'hùng, masterd, quang', 'hino, hoàng, lou')",0.0,Lần Cuối Anh Suy.mp3,132000.0,346351.0
Em Đâu Muốn Yêu,Nguyễn Hữu Kha,,bsides_non_hit,4.0,2025-03-07,"vinahouse, v-pop",0pbRvYG029mcNtFUuL7dNJ,emdaumuonyeu||nguyenhuukha,"('em đâu muốn yêu', 'hữu, kha, nguyễn', 'nan')",0.0,Em Đâu Muốn Yêu.mp3,1300000.0,1486.0
Em Đã Thương Người Ta Hơn Anh,Noo Phước Thịnh,,new_hits_scraped_old,47.0,2020-09-09,"v-pop, vinahouse",2dpLkJ0HXFXPJw9qvJh5n4,emdathuongnguoitahonanh||noophuocthinh,"('em đã thương người ta hơn anh', 'noo, phước, thịnh', '')",1.0,Em Đã Thương Người Ta Hơn Anh.mp3,7800000.0,8768682.0
một ly hai ly,52Hz,,bsides_non_hit,38.0,2024-11-15,"v-pop, vietnam indie, vietnamese hip hop",7GhjSujBprBTPqaqB9tLfs,motlyhaily||52hz,"('một ly hai ly', '52hz', 'nan')",0.0,một ly hai ly.mp3,148000.0,607092.0
giá mà anh,captain boy,,"spotify, zingmp3",58.0,2025-10-23,"v-pop, vietnamese hip hop",7hF5DFtzMER5KzHA1nCTYq,giamaanh||captainboy,"('giá mà anh', 'boy, captain', 'nan')",0.0,giá mà anh.mp3,409000.0,1576901.0
Anh Luôn Như Vậy,B Ray,,"new_hits_scraped, new_hits_scraped_old",52.0,2023-10-05,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",3CyGK8BeJ5iCunpzvHyINs,anhluonnhuvay||bray,"('anh luôn như vậy', 'b, ray', 'nan')",1.0,Anh Luôn Như Vậy.mp3,8700000.0,12969528.0
đoạn kết mới,hoàng dũng,,apple,55.0,2022-08-24,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",72YmbRPOa2DZKe4HzdFG9B,doanketmoi||hoangdung,"('đoạn kết mới', 'dũng, hoàng', 'nan')",0.0,đoạn kết mới.mp3,6900000.0,10042726.0
