file_name,spotify_track_id,sent_lexicon,score_lexicon,sent_phobert,conf_phobert,final_sentiment,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count
quay lưng - thành đạt.mp3,7EEql5zIDDwBwpogtlS9iu,negative,-0.0108,neutral,0.627,negative,455.0,0.2571,154.0,89.0,30.0
quen di em la ai - puppy.mp3,5F1uqNcvNq4pGAVbpYUkw9,negative,-0.0171,positive,0.9349,negative,275.0,0.4582,77.0,81.0,22.0
quá lâu - pjpo.mp3,5p0hkLXCyQTZBMovDWwK9V,neutral,0.0001,positive,0.9892,positive,273.0,0.2454,55.0,54.0,45.0
quân tử ý - lê bảo bình.mp3,7n0UTHnoXBpfrDxMtFLvw5,positive,0.052,positive,0.9926,positive,186.0,0.3925,72.0,45.0,19.0
quét sạch hết! (feat. gill) - rap việt.mp3,7DCFyjJJLjGZYUZOZ8nvu8,positive,0.0193,positive,0.9594,positive,701.0,0.4722,228.0,181.0,67.0
quê hương - pjpo.mp3,60cZVampDRgmKuO3igPcXJ,positive,0.0892,positive,0.9866,positive,302.0,0.2616,125.0,97.0,23.0
quê xa - phương phương thảo.mp3,6SNoErIfkP6cY9n7blMRwi,neutral,0.0078,positive,0.7245,neutral,269.0,0.3866,125.0,71.0,19.0
quên - noo phước thịnh.mp3,6223QoQmptt47fzmNQ5nVF,negative,-0.0333,neutral,0.6968,negative,301.0,0.2691,51.0,91.0,22.0
quên một người từng yêu - châu khải phong.mp3,6PGjNNBM0LxOpAkquSIbLz,negative,-0.0215,positive,0.7904,negative,650.0,0.1692,183.0,203.0,43.0
quên đi thì hơn - thanh hưng.mp3,5GNPz8yWAyiX7Ly6pNkoJE,negative,-0.066,positive,0.7092,negative,235.0,0.4085,62.0,63.0,18.0
quỳ bên chân chúa - quốc thiên.mp3,5zwK4390El7aolQeaKb4tF,negative,-0.0399,negative,0.5757,negative,263.0,0.3194,113.0,92.0,9.0
ra khỏi đây - d blue.mp3,5pQb8Z1nHzUilUH8JsWeeC,negative,-0.0256,negative,0.8337,negative,665.0,0.4406,138.0,197.0,48.0
riêng mình anh - reddy.mp3,5gF5gXOwZWFtJGkAwBQWu8,negative,-0.0479,positive,0.6649,negative,358.0,0.2961,129.0,92.0,20.0
ráng xin được bên em - parys.mp3,6jCppxwEznRDHPtqvcIyun,negative,-0.0202,positive,0.9851,negative,327.0,0.633,101.0,100.0,11.0
rơi quá khứ - vũ..mp3,6t4Gc1IEdQRYvGGYsl8Tgt,negative,-0.1065,positive,0.5842,negative,217.0,0.3687,68.0,63.0,20.0
rơi vào hoàng hôn - thái đinh.mp3,6KDiTltn2p5ZeEwYeGP2WJ,negative,-0.0349,positive,0.6898,negative,358.0,0.4581,119.0,111.0,10.0
rồi mai tôi đưa em - phương phương thảo.mp3,7K5OF4jM0dP6EWBJ4JVPXZ,neutral,-0.0014,positive,0.8778,neutral,250.0,0.376,102.0,81.0,13.0
rồng rắn lên mây - rich choi.mp3,7IB9vG0ySE2CCnt98TLgLV,neutral,-0.0059,neutral,0.8871,neutral,489.0,0.5276,164.0,180.0,30.0
sa mạc giữa xương rồng - rick.mp3,7ibLWTjFWvrhmGwHlVaxeC,neutral,-0.0087,positive,0.7387,neutral,444.0,0.5968,137.0,136.0,27.0
shh chỉ ta biết thôi (feat. hoàng hải & lâm bảo ngọc) - our song vietnam.mp3,69vBMWtIz8yF3vzPHEERhS,negative,-0.0343,positive,0.8135,negative,343.0,0.309,70.0,76.0,21.0
silence (feat. lil wuyn) - rap việt.mp3,7xwBgR3dTNRyifPhVXtCxH,negative,-0.0135,neutral,0.8003,negative,446.0,0.5987,128.0,140.0,37.0
snsd - vcc left hand.mp3,7nzu4nKvlpS33dzmgH5ZOT,negative,-0.0115,positive,0.9529,positive,264.0,0.5417,108.0,91.0,4.0
stars - winno.mp3,7HncOj3I8CV9xFNPkOWRpI,negative,-0.0306,positive,0.961,negative,491.0,0.391,158.0,155.0,24.0
sa đà - hustlang robber.mp3,6N3VGzkdZIIGwdYAk1wpQl,negative,-0.0145,positive,0.7517,negative,270.0,0.2704,131.0,109.0,9.0
sai nhịp - sino.mp3,5R6pex66mNAEzUixe6xxf5,negative,-0.0509,neutral,0.7322,negative,410.0,0.5073,116.0,123.0,25.0
sai thêm lần nữa - ogenus.mp3,7JFtxAwjIXG9Wp6Zv3FKib,negative,-0.0499,negative,0.8145,negative,407.0,0.457,122.0,122.0,24.0
saigon và em 5 (và mưa) - minh huy.mp3,7pdYCMwoVpOKJC6egO33Jx,neutral,0.0038,positive,0.9795,positive,447.0,0.4139,152.0,126.0,24.0
salsa - minh tốc & lam.mp3,6DUaDB2dtIQm9IyK2PGzyc,negative,-0.0141,positive,0.7699,negative,223.0,0.4305,73.0,56.0,6.0
sao cha không - lương bích hữu.mp3,7EI13NfTg3Ac3z58SlTSdF,negative,-0.0142,positive,0.9691,positive,353.0,0.3938,108.0,98.0,50.0
sao hỏa - tuimi.mp3,5PBFmbbrKjvsRxyheeFQg3,negative,-0.0459,neutral,0.8232,negative,321.0,0.6355,124.0,89.0,14.0
sao mà đỡ được (feat. lor) - rap việt.mp3,7f321SdKevVrxYKmway7fU,positive,0.0102,neutral,0.8154,positive,661.0,0.525,148.0,223.0,43.0
sao ta lặng im - hồ ngọc hà.mp3,6iIcZb0kBgjp8if740r5Ar,negative,-0.0821,negative,0.6546,negative,372.0,0.3898,97.0,103.0,29.0
sao yêu như vậy - hngle.mp3,5dWbPe6VYUUWHspiyJBLlf,neutral,-0.0048,positive,0.7687,neutral,370.0,0.5297,101.0,119.0,19.0
sao làm em buồn (feat. kimlong) - lena.mp3,5ZhxKKDQPZxYjrsVJ0Oi0i,negative,-0.0113,positive,0.9733,positive,371.0,0.2561,87.0,99.0,20.0
sau 30 - a.c xuân tài.mp3,64ALPo09JgeT28PoyMXhcG,negative,-0.0109,neutral,0.699,negative,346.0,0.4769,74.0,87.0,17.0
"sau bức màn nhung (feat. yuno bigboi, tiêu minh phụng & lý anh khoa) - rap việt.mp3",5btXeGe2CktXT1aItN2LFy,neutral,0.0016,neutral,0.779,neutral,695.0,0.5065,185.0,224.0,36.0
sau chia tay ai cũng khác (feat. it's huy) - t.r.i.mp3,7IG0PIO2eTFVvyZe3J9WyV,negative,-0.0878,positive,0.6305,negative,311.0,0.3698,92.0,73.0,36.0
sau hôm nay - nguyễn hữu kha.mp3,5sYDMikKD8HGt4BMNRNQUt,positive,0.0339,positive,0.9315,positive,165.0,0.7273,54.0,48.0,13.0
sau ngày chia tay - quockiet.mp3,5qlYYjSrnVoBBGG32Igxwr,negative,-0.0704,neutral,0.7012,negative,323.0,0.3096,86.0,75.0,26.0
sau ngần ấy năm - tăng phúc.mp3,5PddD4NxlRFP2x341oU2Ih,negative,-0.06,neutral,0.6327,negative,315.0,0.2857,91.0,89.0,44.0
sau này của chúng ta - hà anh.mp3,6Wv0itveqclSKct3UyqcnI,negative,-0.0309,positive,0.6404,negative,340.0,0.2794,99.0,99.0,9.0
save mah life - puppy.mp3,5JIpRjlHLPVpP13zwQbJuO,negative,-0.0574,positive,0.8992,negative,347.0,0.5591,114.0,83.0,20.0
say wazzup - hustlang robber.mp3,6J8J7Xe2d4CCFiBOqaAVIa,negative,-0.0278,positive,0.8121,negative,955.0,0.3529,284.0,311.0,40.0
say yes - suni.mp3,6s08I89bw7gNFFZXwt8Du0,positive,0.035,positive,0.9926,positive,276.0,0.2935,92.0,91.0,14.0
song nhi - thùy chi.mp3,6EibanumU8WrhSUf0sdnYK,neutral,-0.001,positive,0.9882,positive,366.0,0.5055,111.0,107.0,30.0
stay cool 2 - mono.mp3,5OD7XA222nynD5tM4NopGX,positive,0.0163,positive,0.9396,positive,476.0,0.4181,139.0,147.0,40.0
straight outta quan hoa - wxrdie.mp3,71vSjaVvWvJysjpEaTvQRS,negative,-0.0206,neutral,0.8955,negative,102.0,0.8235,26.0,24.0,6.0
sugar - rapital.mp3,7H40FNjvs1MKBAsBJ7OJqj,negative,-0.0402,positive,0.9177,negative,733.0,0.3342,255.0,214.0,75.0
sài gòn có em (feat. blacka) - rap việt.mp3,6mLXOeT21ES6iZB8bfiGI6,neutral,0.0093,positive,0.7832,neutral,454.0,0.4934,147.0,116.0,46.0
sài gòn - nhi hoàng.mp3,6Fd0UqJlVB8shCjQvAc2Ne,negative,-0.0643,negative,0.836,negative,392.0,0.3189,154.0,94.0,23.0
sài gòn khóc hộ em - vũ thanh vân.mp3,5qVhvHNvOcqBjhdIC0JWax,negative,-0.0192,positive,0.9584,positive,201.0,0.3831,61.0,53.0,4.0
"sài gòn đẹp lắm - forest studio - đĩa than hồng, uyên linh, lyly.mp3",7eVMo0kelmySu8ceGfeb1l,positive,0.0396,positive,0.9928,positive,283.0,0.2933,111.0,73.0,34.0
"sài gòn, ta lạc nhau! - nie.mp3",7L7CjH8rJAlWo8n2YmoUi6,negative,-0.0771,negative,0.7123,negative,277.0,0.3718,89.0,68.0,16.0
sông có khúc người có lúc - mr.siro.mp3,7qdaENkVg99eJ7NZb2lCwx,negative,-0.0478,negative,0.7688,negative,364.0,0.4725,108.0,103.0,20.0
săn (feat. suboi & saabirose) - rap việt.mp3,5YRMTAgnZWR6FsBL6LXyAI,negative,-0.0192,negative,0.8772,negative,773.0,0.4825,278.0,246.0,41.0
sắc màu - nimbia.mp3,7Kwgq44gkK5Lb0c5RZmBtw,neutral,-0.0019,positive,0.8159,neutral,181.0,0.5304,51.0,59.0,6.0
sẽ quên - the men.mp3,7Fpqkjv5DLzSZprP0FnjxC,negative,-0.0887,neutral,0.7545,negative,133.0,0.797,40.0,45.0,9.0
sẽ để anh ra đi - trịnh thăng bình.mp3,6vfvwEIwMZa37d8iN6byBs,negative,-0.021,positive,0.9898,negative,333.0,0.1892,129.0,71.0,18.0
sống bằng tình cảm (feat. an roy $8386) - rap việt.mp3,69kMzHkAy6iy6nf573RBYW,neutral,0.0067,positive,0.8792,neutral,472.0,0.3835,161.0,132.0,63.0
sợ & i don't believe - thu minh.mp3,6iCzF2sJEBhjY6P4BZa0hQ,negative,-0.071,positive,0.9011,negative,247.0,0.5749,78.0,74.0,19.0
sức khỏe là vàng - nguyen van chung.mp3,73LcVVoqJkBBBOanyXHgoZ,positive,0.019,positive,0.986,positive,92.0,0.7609,22.0,27.0,7.0
teen rap việt (feat. freaky) - rap việt.mp3,7MCpPN5lHh6ByGOnXEsqLO,neutral,0.0002,positive,0.8979,neutral,414.0,0.6256,141.0,148.0,16.0
thành phố đóng băng - vcc left hand.mp3,5tNKRsGRJ8dZk34hgcHEGN,negative,-0.0553,neutral,0.8692,negative,352.0,0.3722,119.0,106.0,24.0
tin hot nhất (feat. b-wine) - rap việt.mp3,7MyfovAvZfJnTgq8VHA6Q5,negative,-0.0223,negative,0.802,negative,511.0,0.5421,156.0,141.0,32.0
tinh cầu pha lê - vcc left hand.mp3,5hnv81CkJ3RqLx2qoWegiu,negative,-0.0237,positive,0.8955,negative,378.0,0.4815,140.0,110.0,33.0
"tiếng gió xôn xao (feat. thanh lam, orange & lyly) - our song vietnam.mp3",7EmoULwescwGG0lolcrd48,negative,-0.0318,neutral,0.7354,negative,242.0,0.3595,77.0,87.0,10.0
trong mắt em có - anh quân idol.mp3,7LkPHZieKfmTAgtutBzowF,neutral,0.002,negative,0.848,neutral,342.0,0.3626,114.0,107.0,14.0
trách nhiệm (feat. manbo & phạm anh duy) - rap việt.mp3,7duFgOvdxwves0XMgLdC4v,neutral,-0.0024,positive,0.9053,neutral,649.0,0.4823,193.0,203.0,35.0
trái tim muốn nói (feat. billy100) - rap việt.mp3,6q6J1Pxf7OqIzWE1lHgroP,negative,-0.0974,positive,0.6218,negative,230.0,0.2435,90.0,62.0,18.0
trăng mật trên mặt trăng (feat. j jade) - rap việt.mp3,5Jcm0EGgBUT45qSyQ3KtYk,negative,-0.0173,neutral,0.9006,negative,599.0,0.4858,225.0,203.0,24.0
trở thành người em muốn! - anh trai say hi.mp3,6KoKem3PcYwm84nhxrB7ap,neutral,0.0072,positive,0.9894,positive,305.0,0.4197,101.0,96.0,11.0
ta can nhau khong - tempo g.mp3,6EXrghMqQiNxgntOczu7Tb,negative,-0.0354,positive,0.7987,negative,393.0,0.5649,106.0,122.0,26.0
ta chẳng còn ai - lê hiếu.mp3,7wbQkaJ7ctzh9MghdVm5KA,negative,-0.0259,neutral,0.8043,negative,135.0,0.5926,38.0,42.0,8.0
take it easy (feat. liu grace) - rap việt.mp3,7len778YJVqS6VHtUZ9SrG,positive,0.0111,positive,0.9429,positive,546.0,0.37,163.0,246.0,52.0
tap tam vong (feat. hnhngan) - pixel neko.mp3,5n0uDcarEdMJvk2ab8C84Y,negative,-0.0159,positive,0.8692,negative,286.0,0.472,100.0,88.0,8.0
tay-lai pr0 (tây-lai pr0) [feat. justatee & double2t] - rap việt.mp3,5P7kRfpLaQRQsHKhgqximh,positive,0.0163,positive,0.8539,positive,658.0,0.3799,245.0,235.0,24.0
tell ur mom ii - gii x hiderway remake - winno.mp3,75IeZhmRmYts9roS8dDMWE,neutral,0.0048,positive,0.8966,neutral,522.0,0.3946,180.0,146.0,41.0
tham quan - prettyxix.mp3,60Skvg6SQatNJOtofCPmBf,neutral,-0.0027,positive,0.9843,positive,275.0,0.44,103.0,111.0,7.0
"thanh âm miền núi (feat. double2t & vũ thảo my) - rap việt - double2t, vũ thảo my.mp3",6pj8ntaFwK9Ds3aJy9TOXu,neutral,0.0095,neutral,0.7253,neutral,430.0,0.5419,165.0,132.0,24.0
thay tâm đổi lòng - vương anh tú.mp3,5PjUAZbDNHRPapCAzRCaKy,negative,-0.0632,negative,0.8631,negative,371.0,0.345,81.0,138.0,17.0
thiên hạ hữu tình nhân - đan trường.mp3,69deqrCOnBkDLp0UOeG8Qu,neutral,0.0084,positive,0.8921,neutral,452.0,0.2478,124.0,138.0,26.0
thiên đường cô đơn - tăng duy tân.mp3,5lyIgmVvzxoCdN8Fpg5YFO,negative,-0.0371,negative,0.6004,negative,311.0,0.3923,91.0,88.0,17.0
thoát (feat. tọi) - rap việt.mp3,5cPiL6GwF10IrrdHlwAU1t,negative,-0.0384,negative,0.9813,negative,182.0,0.3242,32.0,49.0,15.0
thuốc bổ - donald gold.mp3,6s3wBaB5jo5ED82ksnXESM,negative,-0.0261,positive,0.7059,negative,241.0,0.4979,68.0,66.0,12.0
thà bỏ lỡ - ngô lan hương.mp3,7mJoltM96p9MddlfnSMmmB,negative,-0.0199,positive,0.9022,negative,517.0,0.3424,118.0,188.0,17.0
thành phố này - prettyxix.mp3,7mmxSY4d3zqjb1tsgeRkY6,positive,0.0133,positive,0.9821,positive,210.0,0.3333,68.0,68.0,20.0
thành thật (feat. thành draw) - rap việt.mp3,5Bl7J9ezXIutJh6nkzFMp8,negative,-0.021,positive,0.916,negative,492.0,0.5244,155.0,166.0,26.0
thành phố chưa buồn - ronboogz.mp3,6grJCLLMj980AflmDx1Qqu,negative,-0.0287,neutral,0.8364,negative,464.0,0.3578,133.0,126.0,22.0
thích em hơi nhiều - the goodboi flip - wren evans.mp3,66oHKnzrWmJCFBAIZ5uKO9,neutral,0.0044,positive,0.7347,neutral,276.0,0.4384,80.0,80.0,11.0
tim lai reu phong - soobin.mp3,5Z2aPdAtGTGI9uCaosju4B,negative,-0.0189,negative,0.8415,negative,222.0,0.3649,57.0,99.0,4.0
tim toi - khoi vu.mp3,6of7rv875Hd7dFEsaCw7UL,negative,-0.0131,positive,0.9673,positive,241.0,0.4481,66.0,66.0,12.0
tiếc làm gì - parys.mp3,64vhKl9h729hpo1d5TJJPN,negative,-0.1011,negative,0.8698,negative,315.0,0.4159,76.0,107.0,6.0
tiến hoá (feat. ricky star) - rap việt.mp3,6lBrTMmXE8XtnPNQdUocSo,neutral,-0.0074,neutral,0.753,neutral,493.0,0.5172,161.0,138.0,17.0
tiền - wowy.mp3,7wZpxK8I978d7z2pHl45qf,negative,-0.0279,negative,0.9133,negative,414.0,0.3913,148.0,150.0,19.0
tiền đồ (feat. r.i.c) - rap việt.mp3,6UwopPVFG3pAc1j6J6Jeqa,positive,0.017,positive,0.9877,positive,282.0,0.3865,125.0,97.0,11.0
tiểu thần tiên - khả hiệp - beta music.mp3,6tBgSIURnlp5q6pDZ9EBEN,negative,-0.0267,positive,0.9924,negative,301.0,0.3056,98.0,76.0,22.0
trick or treat - wxrdie.mp3,66Ft9l9mJq1aoQX1imQEaD,neutral,-0.0061,negative,0.8434,neutral,437.0,0.6568,150.0,160.0,27.0
trong thành phố - vsoul.mp3,5Vf5Mc75rhCXnqL5hLVnCG,negative,-0.0521,negative,0.8737,negative,193.0,0.5285,62.0,55.0,13.0
truy lùng bảo vật (feat. 24k.right & sofia) - rap việt.mp3,5PFMVgxcZ5BXQQHCi8vsCM,neutral,0.0062,positive,0.9082,neutral,822.0,0.4769,307.0,294.0,22.0
trái tim cho em - vcc teddy.mp3,6XFPhW803KUuch4BNmO5ei,positive,0.0429,positive,0.9895,positive,334.0,0.2425,151.0,84.0,38.0
trái tim quả cảm - chiến sĩ quả cảm.mp3,5cyynaGEZIxm8fK00JZzDL,negative,-0.0261,neutral,0.7885,negative,322.0,0.4845,135.0,101.0,26.0
trái tim tan vỡ cũng không sao - the masked singer.mp3,7dM5mowfwerKuyjOjIhdTC,neutral,-0.0056,positive,0.8231,neutral,250.0,0.432,55.0,77.0,26.0
trái đất ôm mặt trời - quốc thiên.mp3,5Vb32Yfx1sMBrN8EfEu7FJ,negative,-0.0356,positive,0.913,negative,315.0,0.4794,99.0,79.0,19.0
trót yêu - trung quân.mp3,6RFeerGNz1bHGLia99K6dm,positive,0.0272,positive,0.9913,positive,334.0,0.1976,113.0,103.0,18.0
trả cho nhau từ đầu - trịnh thăng bình.mp3,79eHTfuP62kWE7HSpVMIXo,negative,-0.0761,negative,0.9663,negative,304.0,0.3454,78.0,91.0,15.0
trống vắng - đỗ hoàng hiệp.mp3,6GR1ADgIgNDcIHeB4N5nIO,negative,-0.0231,positive,0.8999,negative,121.0,0.5455,36.0,42.0,2.0
trộm yêu - jsol.mp3,5pQ8ha81L8FpgNjwh7MY5e,positive,0.0449,positive,0.9899,positive,328.0,0.4512,118.0,95.0,25.0
trời sáng rồi - nguyên hà.mp3,5nHzKPCsU7mN52VLrN5w6e,negative,-0.0339,negative,0.8146,negative,217.0,0.4009,57.0,73.0,24.0
trời đánh - the flob.mp3,6X565Fqo1aAT9SoAj4m1I8,negative,-0.0247,negative,0.9088,negative,297.0,0.5724,66.0,122.0,7.0
trời đổ mùa đông giữa mùa hạ - thái đinh - nguyên hà.mp3,7GVyZDOMkYLwXclDNX8VCl,negative,-0.0682,positive,0.7551,negative,318.0,0.2704,127.0,94.0,29.0
trở về - ngắn.mp3,7wtl1fFaSphE4dkmoR2c5f,negative,-0.0115,neutral,0.8563,negative,426.0,0.4272,188.0,118.0,30.0
turn it up - monstar.mp3,5RogywOzlTeGX283ZVcxRn,positive,0.0218,positive,0.9915,positive,453.0,0.3091,183.0,159.0,23.0
turn it up (feat. r.i.c) - rap việt.mp3,5l1OtmN6hm1Az8MrQUb3qX,neutral,0.009,positive,0.9313,neutral,558.0,0.3441,205.0,202.0,30.0
tuổi 23 - from #trầm - ngô lan hương.mp3,5Jm9FpxlpO6xCupHfA8mKA,negative,-0.0713,positive,0.6104,negative,329.0,0.2979,88.0,97.0,7.0
tuổi học trò (siêu quậy có bầu original soundtrack) - han sara.mp3,5qVZ5LbZgx5czcsnpnaBgH,neutral,0.0048,positive,0.9748,positive,362.0,0.2818,104.0,84.0,33.0
tuổi đời mênh mông - forest studio.mp3,6Yv2MBobU5u3vTRxXTVxe9,neutral,-0.0044,positive,0.9848,positive,203.0,0.4975,103.0,43.0,20.0
tâm sự người đơn phương - a.c xuân tài.mp3,7pIXHGsceEfr6cmpdFW7po,negative,-0.054,positive,0.8696,negative,324.0,0.5278,88.0,82.0,21.0
tâm sự với người lạ - piano hòa tấu - tiên cookie.mp3,70Gr8sAe21mwe174X2hhBu,negative,-0.031,neutral,0.745,negative,346.0,0.3815,93.0,82.0,19.0
tâm tư em giấu - wendy thao.mp3,6dK2HHB6asBVn7xkQOlwun,negative,-0.0285,neutral,0.6893,negative,369.0,0.2927,121.0,94.0,16.0
tân cổ má thương con hoài - ns thanh hằng.mp3,7Cf5dEVB6XQbaF8kocR2mT,negative,-0.016,positive,0.7846,negative,485.0,0.5546,202.0,128.0,28.0
tân xuân tinh tú - anh tú.mp3,7EbNALwEC7BGy98FfKeVks,neutral,0.0043,neutral,0.648,neutral,408.0,0.5368,174.0,162.0,13.0
tìm (feat. uyên pím) - táo.mp3,7E7USD5NNsGIxHL08jMXWC,negative,-0.0144,negative,0.8784,negative,412.0,0.3325,93.0,120.0,27.0
tìm hành tinh khác - vũ cát tường.mp3,6VoAJATRRwSTo7eaQkDRrC,negative,-0.0144,positive,0.6325,negative,413.0,0.3341,121.0,101.0,58.0
tìm nhau không - tăng phúc.mp3,6cHfBRJXQ3Gx2lqVYnTsLp,negative,-0.0738,neutral,0.7335,negative,261.0,0.2452,60.0,53.0,16.0
tìm tôi (find me) - khoi vu.mp3,6t5Aiq9pVMMXxDBa6jVJId,negative,-0.0131,positive,0.9673,positive,241.0,0.4481,66.0,66.0,12.0
tình ca (feat. lăng ld) - rap việt.mp3,5lxKfprZ1GrQGObTjXAXQn,positive,0.0111,positive,0.7314,positive,503.0,0.493,181.0,136.0,30.0
tình ca tây bắc - tùng dương.mp3,66IR8P9oDgCXV3clhqaMhR,positive,0.0432,positive,0.9868,positive,279.0,0.3369,151.0,54.0,33.0
tình chỉ đẹp - hương lan.mp3,7DjUawhZo8CBRtBKl2fbNy,negative,-0.0602,neutral,0.9378,negative,388.0,0.3918,102.0,136.0,22.0
tình cũ bao giờ cũng tốt hơn - dương hoàng yến.mp3,6HPTfs4Db8LTbWuAQ5u3i3,neutral,0.0035,positive,0.8459,neutral,298.0,0.302,85.0,69.0,37.0
tình lãng phí - văn mai hương.mp3,5bhBwNrlChj8G9GPLNjE8K,negative,-0.038,neutral,0.8242,negative,264.0,0.5076,91.0,77.0,17.0
tình nghĩa đôi ta chỉ thế thôi - lê hiếu.mp3,6eheG1wlTzAeecfpu2cIrV,negative,-0.0167,negative,0.7806,negative,292.0,0.2945,79.0,91.0,17.0
tình ngăn đôi bờ - thanh hưng.mp3,5NdiYfkMMIHyBJelvqJ5xY,negative,-0.0403,positive,0.912,negative,243.0,0.4239,82.0,67.0,15.0
tình nhỏ mau quên - nam cường.mp3,7EoBE6tsm8D7zSZIPcuq1z,neutral,-0.0073,neutral,0.9074,neutral,381.0,0.3123,176.0,106.0,24.0
tình nhớ - phan mạnh quỳnh.mp3,5UzYcVMM6LVoRFTbCxwphs,negative,-0.0467,positive,0.6419,negative,210.0,0.4762,69.0,48.0,22.0
tình xưa nghĩa cũ 3 - phương phương thảo.mp3,7JORPqF5sXlXzPYYmWQE3k,negative,-0.0351,negative,0.8439,negative,239.0,0.3849,93.0,74.0,9.0
tình yêu lung linh - myra trần.mp3,5mW2otWoOlzxjhJ7b9fOdv,negative,-0.1066,positive,0.8348,negative,174.0,0.3793,60.0,58.0,9.0
"tình yêu qúa là điên rồ (feat. liu grace & wavy) - rap việt - liu grace, wavy.mp3",70WBVWDFxg3uq1OX3fArrw,neutral,0.0001,positive,0.9351,neutral,541.0,0.4214,204.0,163.0,21.0
tình yêu tự tìm được lối - vicky nhung.mp3,6QqGom2QxT9kEUPAOKeCCz,negative,-0.0281,positive,0.9839,negative,274.0,0.3394,80.0,80.0,21.0
tình đơn côi - nguyễn phi hùng.mp3,6X26krGpqV2cp2wtiIbeno,neutral,0.0088,positive,0.8149,neutral,323.0,0.3189,108.0,102.0,12.0
tình đất - tự long.mp3,5Ee5OGkylB4HIlZ8jtfu13,neutral,0.0036,positive,0.5154,neutral,98.0,0.5,49.0,25.0,8.0
tình đầu - vũ thanh vân.mp3,5s8J0HsbGWP9UTaPVozNbM,neutral,0.009,neutral,0.9217,neutral,273.0,0.4396,111.0,86.0,17.0
tóc ngắn - vũ thanh vân.mp3,5aum6cn7iuCNRhOiY24baZ,positive,0.0173,positive,0.9197,positive,258.0,0.3295,76.0,78.0,13.0
"tóc ngắn ngắn - mỹ linh - liu grace, pháp kiều, duongk.mp3",7fTSibEM9ysT6px7SfasDo,positive,0.0474,positive,0.8953,positive,555.0,0.3045,181.0,132.0,87.0
tôi là ai trong em - lê hiếu.mp3,79vsYmZ6g0D9bL0aBMpGzT,negative,-0.0223,positive,0.8929,negative,275.0,0.32,77.0,78.0,21.0
tăng ca - đạt ozy.mp3,6nLrcsmchkcurp0JEyRyNT,negative,-0.0213,neutral,0.6696,negative,115.0,0.3913,30.0,32.0,5.0
tương 3+1 - wn.mp3,7BfjDCN9OneES5E3TtcA30,negative,-0.0513,positive,0.9025,negative,481.0,0.4137,154.0,146.0,24.0
tương tư để dành - gigi hương giang.mp3,6atNAlje2mEMM7sR0yInyN,negative,-0.034,neutral,0.6816,negative,447.0,0.4094,101.0,137.0,20.0
tưởng là hiểu nhau... - trịnh thăng bình.mp3,7GhJK5MD2ngQ65oNDPLmUy,negative,-0.0894,positive,0.7226,negative,282.0,0.3794,75.0,63.0,24.0
tại sao không nói! (feat. pjnboys) - huỳnh james.mp3,5rUrhzhjviXfnkXRe6IOvN,neutral,-0.0096,positive,0.7999,neutral,585.0,0.3863,166.0,209.0,29.0
tại sao phải say - trang.mp3,60tovYbrwuL8dghTtV8dRu,negative,-0.052,positive,0.9835,negative,290.0,0.3552,48.0,95.0,31.0
tạm biệt em - only c.mp3,7wx8vUk3fideyzcuX68qf4,negative,-0.0626,positive,0.7795,negative,380.0,0.1947,142.0,133.0,8.0
tấm lòng cửu long - ricky star.mp3,6roVxIZN2frBQoXFomdWW5,negative,-0.0252,positive,0.9608,negative,670.0,0.4716,240.0,211.0,42.0
tầng tầng lớp love (feat. vsoul) - rap việt.mp3,5oaIMITSxQkzWe03fh2FUU,negative,-0.0252,positive,0.8285,negative,607.0,0.3987,213.0,117.0,76.0
tập quên em - vũ duy khánh.mp3,5Z8oVVqgGluzWwQ14EAa66,negative,-0.0324,negative,0.7252,negative,324.0,0.2994,89.0,86.0,29.0
tập yêu - trang.mp3,5xFa7hIwV0QpkoXJvonoxS,neutral,0.0026,positive,0.7615,neutral,208.0,0.4471,91.0,60.0,14.0
tặng em một nhành hồng - winno.mp3,7tmdpk6Dn7Y6YsI6CghESj,negative,-0.0803,positive,0.7666,negative,292.0,0.4486,96.0,81.0,4.0
tết bao vui - pháp kiều.mp3,6kZ6BFRvxE4Nwu0WpLDXME,positive,0.0331,positive,0.9929,positive,293.0,0.3447,138.0,81.0,22.0
tết bên trong chiếc ôm - thanh ngoc.mp3,7kNzwTumRGeGhM2ZUzOn77,neutral,-0.007,positive,0.9579,positive,430.0,0.4093,140.0,96.0,27.0
tết có đôi mình - huy vĩnh.mp3,7MKC6wNsuDi8hjgIP41kU4,positive,0.0511,positive,0.8823,positive,315.0,0.3048,120.0,99.0,19.0
tết nhà là vô giá - bùi công nam.mp3,5Z1qJ21i5kZMvRJQpiitAU,neutral,0.0034,positive,0.9914,positive,307.0,0.3974,96.0,67.0,28.0
tết này con lớn rồi - tăng phúc.mp3,5hnEPmnNlMteC4DgpahFIl,negative,-0.0199,positive,0.9262,negative,335.0,0.3493,132.0,77.0,40.0
tết real khum - wowy.mp3,5rvn7zGZYmFDq27Y2P7tPu,neutral,0.008,positive,0.7887,neutral,695.0,0.4676,238.0,228.0,30.0
tết tấn tới - trúc nhân.mp3,5Z8mNRijGKfoWN7U8ocAMo,positive,0.0262,positive,0.9752,positive,399.0,0.4361,130.0,119.0,45.0
