title,artists,featured_artists,album_type,spotify_popularity,spotify_release_date,spotify_genres,spotify_track_id,main_artist_id,is_hit,file_name,Audio_Error,Lyrics_Error
Xin Đừng Cách Xa (feat. Ngọc Thúy),Châu Khải Phong,Ngọc Thúy,album,11.0,2019-07-09,"vinahouse, v-pop, vietnamese lo-fi, vietnamese bolero",51osWwPloTaQ75ZPmHrnFh,1RZSSA978w2tUKtXqC6XGZ,0.0,xin đừng cách xa (feat. ngọc thúy) - châu khải phong.mp3,OK,OK
Xin Đừng Làm Anh Đau,RPT TC,"RPT Orijinn, RPT PHEMAK",single,22.0,2025-03-14,"vietnamese hip hop, v-pop",7n19GYQHOjiqSzzRsuT1yW,620SGhgUsNYFnVULyiGCeL,0.0,xin đừng làm anh đau - rpt tc.mp3,OK,OK
Xin Đừng Lòng Vòng,Ngô Lan Hương,Ricky Star,single,17.0,2022-12-22,"vietnamese hip hop, v-pop, vietnam indie, vinahouse",7tHBb8dIWH4LqtN8rkkde4,3y0Tmt0epaxAHy6L89dGGC,0.0,xin đừng lòng vòng - ngô lan hương.mp3,OK,OK
Xin Đừng Lặng Im,SOOBIN,,single,62.0,2025-02-13,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",4CVxKSRLUxqUuj2z9vn4fS,6CGGvCBHWqQ4HXtn5aLhbh,1.0,xin đừng lặng im - soobin.mp3,OK,OK
Xin Đừng Nhấc Máy,B Ray,"Han Sara, Masew",single,51.0,2021-04-01,"v-pop, vietnamese hip hop, vinahouse, vietnam indie, vietnamese lo-fi",5lNJtOVO7b44Aae8zJ5fFB,1WvNgEoB66jmHodcj15Zi9,1.0,"xin đừng nhấc máy - b ray - han sara, masew.mp3",OK,OK
Xin Đừng Đến Bên Anh,Châu Khải Phong,,single,12.0,2024-12-19,"vinahouse, v-pop, vietnamese lo-fi, vietnamese bolero",2U9woWt3n8hTxCCL0pvdnr,1RZSSA978w2tUKtXqC6XGZ,0.0,xin đừng đến bên anh - châu khải phong.mp3,OK,OK
Xinh,Han Sara,Cheng,single,33.0,2025-07-24,"v-pop, vietnamese hip hop",5OdvqMaNKAK9s4QUDraQEX,7sI2avJ3MyFstC9oKNM7py,0.0,xinh - han sara.mp3,OK,OK
Xinh Quá Làm Chi,Lil Zpoet,Poll,single,12.0,2023-12-10,"vietnamese lo-fi, v-pop, vinahouse",4VoQjfsVjaiUkYe50nZ6Wq,0T8DkuhhFhdWAMN0bdeLL7,0.0,xinh quá làm chi - lil zpoet.mp3,OK,OK
Xiêu Lòng (feat. traitimtrongvang),Đoàn Thúy Trang,traitimtrongvang,album,10.0,2024-11-19,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",4NKnUGpNeP1OJtZzeZzOBt,6a2HlEBitf6DvSbGaRyyPU,0.0,xiêu lòng (feat. traitimtrongvang) - đoàn thúy trang.mp3,OK,OK
Xoa Đầu,ERIK,,single,18.0,2023-07-20,"v-pop, vinahouse, vietnam indie",6kSqwxia5o0DhzteO4Iwfa,1L1VfizWn4DkFt602yD80U,0.0,xoa đầu - erik.mp3,OK,OK
Xoay,Chi Xê,,single,27.0,2025-10-28,"v-pop, vietnam indie",0dkanv0TVr8CGQi1GkDa3U,3TInd7W6K9AZ6lKYA3dviJ,0.0,xoay - chi xê.mp3,OK,OK
Xoay (Drunk ver),Táo,,single,26.0,2025-12-16,"vietnamese hip hop, vietnamese lo-fi, vietnam indie, v-pop",2qVzfDbICjMCBxKdsJ0bYH,23xCr75lKvnFvKi8ImHE7S,0.0,xoay (drunk ver) - táo.mp3,OK,OK
Xoay Hè Khác Lạ,Trúc Nhân,"Osad, Linh Cáo, Bùi Công Nam",single,26.0,2024-04-27,"v-pop, vietnam indie",6r2nbbvTxn3bQwziWeCftU,1dmaHHd1Xbd85cT1egYb4w,0.0,"xoay hè khác lạ - trúc nhân - osad, linh cáo, bùi công nam.mp3",OK,OK
Xoay Một Vòng,HIEUTHUHAI,Phương Ly,single,45.0,2024-06-06,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",4XkEva4YsNmPQBLe8V126L,5Kh0ta0UY4uJ4g2CIdq9V9,1.0,xoay một vòng - phương ly.mp3,OK,OK
Xoè Quạt (feat. Dime Papi),Mason Nguyen,Dime Papi,single,18.0,2022-02-05,"vietnamese hip hop, v-pop",1kfEFyrYliY46LkriH8RGA,39UJlviUwzZGZrA8DiQy31,0.0,xoè quạt (feat. dime papi) - mason nguyen.mp3,OK,OK
Xui Hay Vui,tlinh,"MONO, Onionn.",single,31.0,2023-01-03,"v-pop, vietnamese hip hop, vinahouse",5pguIvBQwXJdRB9aS1Ex6T,3diftVOq7aEIebXKkC34oR,0.0,xui hay vui - tlinh.mp3,OK,OK
Xuân 26,Ngô Lan Hương,,single,38.0,2024-01-26,"v-pop, vietnamese lo-fi, vinahouse, vietnam indie, vietnamese hip hop",36BzPUpJxRURjp1Sz97ptN,3y0Tmt0epaxAHy6L89dGGC,0.0,xuân 26 - ngô lan hương.mp3,OK,OK
Xuân An Lành,Quang Hùng MasterD,,single,9.0,2020-01-01,"v-pop, vinahouse, vietnamese hip hop",3WNMIDgyQbJZr17T8noQHY,0slOzRzTQb1RBBVJbvRITP,0.0,xuân an lành - quang hùng masterd.mp3,OK,OK
Xuân An Yên,Thoại Nghi,ICM,single,18.0,2026-02-01,"v-pop, vietnamese hip hop, vinahouse, vietnam indie, vietnamese lo-fi",6yDsUCgS9tN9QcFgZTdyWS,0RKO9apqLv21yxEPU8v3NT,0.0,xuân an yên - thoại nghi.mp3,OK,MISSING
Xuân Có Em,Bùi Anh Tuấn,,single,17.0,2012-01-13,v-pop,2MOfDD9dhGpOKroeBi0viI,2Gvp79Cmni6PX13CAlSGex,0.0,xuân có em - bùi anh tuấn.mp3,OK,OK
Xuân Của Mẹ,Thùy Chi,,single,6.0,2020-01-01,"v-pop, vietnam indie, vinahouse, vietnamese hip hop",5uqhBckSmCfFmcyXVPZ6R2,0l3YAI1xmZKCZBzduST5ft,0.0,xuân của mẹ - thùy chi.mp3,OK,OK
Xuân Huyên Náo,Khang Viet,"Châu Khải Phong, Chu Bin",single,17.0,2026-01-23,"vinahouse, v-pop, vietnamese lo-fi, vietnamese bolero",59HBv2KHHmJlxOILexOy0Q,26M9jrskgx7RHFydfAiyq5,0.0,xuân huyên náo - khang viet.mp3,OK,MISSING
Xuân Không Màu,Miu Lê,,single,21.0,2016-12-27,"v-pop, vietnamese hip hop, vinahouse",754QuvyVT77e85WMAvUo6f,4e5LAUvM35jleGg8gElTsP,0.0,xuân không màu - miu lê.mp3,OK,MISSING
Xuân Mang Tết Đến,Bảo Anh,,single,40.0,2021-01-28,"v-pop, vietnam indie",5rpEctTE5Bt4AtApIzyow0,4fCHhderLwLacsIOIKgu3J,1.0,xuân mang tết đến - bảo anh.mp3,OK,OK
Xuân Phát Tài,Wendy Thao,,single,6.0,2024-02-25,"vinahouse, v-pop",5jiyUeqKienV4qPghynhJF,5zqSvInhVbM7ogkSfxny2C,0.0,xuân phát tài - wendy thao.mp3,OK,OK
Xuân Quê Tôi,Quang Dũng,Bùi Anh Tuấn,album,5.0,2016-01-22,v-pop,3TOU8rSztNVqwJvyjHvhYj,1gcRVXmxLnwzd7EJn5dLGD,0.0,xuân quê tôi - quang dũng.mp3,OK,OK
Xuân Thì,Hà Anh Tuấn,,album,43.0,2020-07-11,"v-pop, vietnam indie",5j2yseMe74mLOVvdxWrWC1,3FwYnbtGNt8hJfjNuOfpeG,1.0,xuân thì - hà anh tuấn.mp3,OK,OK
Xuân Thì,Phan Mạnh Quỳnh,,album,51.0,2024-11-22,"v-pop, vietnam indie, vietnamese lo-fi",1MAmEpLRV1JKdafGcZ6jdY,0aNyWetkjBvIdZvJY00yEa,1.0,xuân thì - phan mạnh quỳnh.mp3,OK,OK
Xuân Về Khắp Nơi,Han Sara,Gin Tuan Kiet,album,15.0,2018-01-20,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",0W78H2vmk58JCv39Mp1Acy,7sI2avJ3MyFstC9oKNM7py,0.0,xuân về khắp nơi - han sara.mp3,OK,OK
Xuân Úa,Thái Đinh,,album,12.0,2020-12-12,"vietnam indie, v-pop",49vvdpMwaa5k9CfDSGtBRS,7lq25uVNvzRoAJgr4CYr8e,0.0,xuân úa - thái đinh.mp3,OK,OK
Xuân Đang Đến Bên Em,Binz,"MASTAL, Gonzo, CHARLES.",single,13.0,2024-02-15,"vietnamese hip hop, v-pop, vietnam indie, vinahouse",0LHw7HVPvH49mzF6OB8sT9,2nSO7JYDbJrYbJmP39qUzj,0.0,xuân đang đến bên em - binz.mp3,OK,OK
Xuân Đã Về,Hương Ly,Beta Music,single,41.0,2025-11-03,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",3bRGkzgYysO8CO8dkdg7Cm,3NckpPMWZSEus6PyV6LoVc,0.0,xuân đã về - hương ly.mp3,OK,OK
Xuân Đã Về (feat. Sofia),Châu Đăng Khoa,Sofia,single,11.0,2021-01-28,"v-pop, vietnamese hip hop, vinahouse",1vM3OH3MgECkjtrotvep9u,7oOFsgF6y3Z9wI7fgJTbFk,0.0,xuân đã về (feat. sofia) - châu đăng khoa.mp3,OK,OK
Xuân Ơi! Ở Lại Chơi,TINO,Hoàng Yến Chibi,single,38.0,2023-12-22,"v-pop, vietnamese hip hop, vietnam indie",3BupFdaIBRSIEFoj1iQyz5,1H3wX90oKRfy2zHFpWRzeX,1.0,xuân ơi! ở lại chơi - tino.mp3,OK,OK
Xuôi Chèo Mát Mái,Hustlang Robber,,single,30.0,2025-09-20,"vietnamese hip hop, v-pop",3SLsvcQQzF5iZIgif6hdb2,3JWIaDWHJq11w1xPqJStEv,0.0,xuôi chèo mát mái - hustlang robber.mp3,OK,OK
Xuất Phát Điểm,Obito,Shiki,album,49.0,2023-10-10,"vietnamese hip hop, v-pop, vietnam indie",4toiqxRcq6Boy3iSYftFly,3hRnvEdu1iPyB6EzMBbuZq,1.0,xuất phát điểm - shiki.mp3,OK,OK
XÃ HỘI DANCE,Huỳnh James,Pjnboys,single,19.0,2025-01-08,"v-pop, vietnamese hip hop, vinahouse",0BZg9iHBLhKcZmZ2IUZ2JE,1Vc9oJC8vSXfirygPAL2Du,0.0,xã hội dance - huỳnh james.mp3,OK,OK
Xì Dzách,The Flob,CHIN,single,29.0,2024-04-29,"vietnam indie, v-pop",3Aml8HmHkGyzfhCjhy3VNh,0u5ikKYYDO2XGyYjNGQRGf,0.0,xì dzách - the flob.mp3,OK,OK
Xí Cà Quẻn,Dế Choắt,,single,11.0,2025-11-11,vietnamese hip hop,49Zz9DaKzhaa882hisBFA8,5J9fKxq8UNAzSSK25HqOko,0.0,xí cà quẻn - dế choắt.mp3,OK,MISSING
Xích Lô,Rich Choi,"Rocky CDE, Droppy, Hổ",album,28.0,2025-12-15,"vietnamese hip hop, vinahouse, v-pop",7B9NkmIIJyfyJWxyEUKS0B,3xIg04BrQzREY9e2mQxzAf,0.0,xích lô - rich choi.mp3,OK,OK
Xòe bàn tay,Liên Quân Mobile,Cánh Cụt và Xích Sắt,single,12.0,2025-12-24,"v-pop, vietnamese hip hop, vietnam indie",2Ak9xxYMvRLWxUNWao0seh,7KHN9D81AGKzY7bUSL78FA,0.0,xòe bàn tay - liên quân mobile.mp3,OK,MISSING
Xóa,Pixel Neko,Pay,album,14.0,2025-12-12,"vietnamese hip hop, v-pop",0I3OaeV5BO9drgKnXUT3Us,6lKBdKySIpWUb4tA7hYzU7,0.0,xóa - pixel neko.mp3,OK,OK
Xóa Ký Ức,Hồ Ngọc Hà,,single,21.0,2014-11-25,"v-pop, vinahouse",3wFTVPM6hmwEGu411qv94I,24Wn81dwdDeTCuB1BWGoVJ,0.0,xóa ký ức - hồ ngọc hà.mp3,OK,OK
Xóa Tên Anh Đi,Jack - J97,,single,50.0,2023-08-10,"v-pop, vinahouse, vietnamese lo-fi",11YCABTzOSsEaugPzjcV1s,3KJopZ2uUclqEtLxQg0FNn,1.0,xóa tên anh đi - jack - j97.mp3,OK,OK
"Xóm Lom Com (Theme Song From ""Chuyện Xóm Tui"")",Trúc Nhân,,single,21.0,2020-12-26,"v-pop, vietnam indie",0vPJkTSNcxLTMGyudCxIXg,1dmaHHd1Xbd85cT1egYb4w,0.0,xóm lom com (theme song from chuyện xóm tui) - trúc nhân.mp3,OK,OK
Xúc Cảm Bộ Máy,Cá Hồi Hoang,Phùng Khánh Linh,single,42.0,2023-06-29,"v-pop, vietnam indie",0RaXR7rafuwo3nn8unnycA,2j3AXmye1FJXoGOXr6tufj,1.0,xúc cảm bộ máy - cá hồi hoang.mp3,OK,OK
XẢ VIBES (feat. V# & DANMY),RAP VIỆT,"V#, DANMY",single,26.0,2024-11-04,"vietnamese hip hop, v-pop",3bmnwRj58mWy82et3oNbmy,1cPpd989kghzlZqfpP4KwL,0.0,xả vibes (feat. v# & danmy) - rap việt.mp3,OK,OK
Xấu Xí,Karik,,album,22.0,2024-07-11,"v-pop, vietnamese hip hop, vietnam indie",0zdv0tJFVa6DeNOZdTQuZ7,2Bwp23pD4UVsSkchHDZw4F,0.0,xấu xí - karik.mp3,OK,OK
Xập Xình Xập Xình,Masew,"Double2T, Tuấn Cry",single,29.0,2024-10-17,"v-pop, vietnamese hip hop, vinahouse, vietnam indie, vietnamese lo-fi",4Ty2AYqz8cTV6ZnWW6PJRd,3nGqUwkJHiLPDECMVrX1Sq,0.0,xập xình xập xình - masew.mp3,OK,OK
Xắc Cái Nị,EDENIA,"桃子A1J, Ánh Sáng AZA, Hoàng Duyên, MAIQUINN",single,36.0,2026-02-14,"v-pop, vietnam indie, vietnamese lo-fi",4R6z7vrsvKwjUzCxsVDBZe,4qAyL8M9DTC6MzH7TPvmaK,1.0,xắc cái nị - edenia.mp3,OK,OK
XỨ LẠNH,tofutns,"UYN, AK49",single,19.0,2025-12-24,"vietnamese hip hop, vietnamese lo-fi, v-pop, vietnam indie",2Wmzz07G2LQGcaoYClf23U,0Ux2qIQbEeqvv7uYLgHhDH,0.0,xứ lạnh - tofutns.mp3,OK,MISSING
XỨ SỞ MIÊN MAN,Jun Phạm,,single,30.0,2023-07-18,v-pop,4Glte2B4B5NX0JgjcxWxsg,5bJcxnt5lkrDyKfPjtSBxP,1.0,xứ sở miên man - jun phạm.mp3,OK,OK
Y Chang Em,B Ray,,album,44.0,2025-07-08,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",4Mj7X2aDCWrvs4zKSF5cYY,1WvNgEoB66jmHodcj15Zi9,1.0,y chang em - b ray.mp3,OK,OK
Y6U,Rhymastic,,single,36.0,2022-09-15,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",09YuacyyW9Z6QvTbOfAHUk,0gGd4WhPXBSgDX6fdOHcOw,1.0,y6u - rhymastic.mp3,OK,OK
"YOU (feat. Song Luân, Anh Tú Atus, Captain & Quang Trung)","ANH TRAI ""SAY HI""","Song Luân, Anh Tú Atus, CAPTAIN BOY, Quang Trung",album,40.0,2024-08-06,"v-pop, vietnamese hip hop",1Rl6XZjjYq7zBJGALyGTZH,4wZ6awunqaaVLl5j0WpDFu,0.0,"you (feat. song luân, anh tú atus, captain & quang trung) - anh trai say hi - song luân, anh tú atus, captain boy, quang trung.mp3",OK,OK
"YOU HAD ME AT HELLO (feat. Phạm Đình Thái Ngân, Lou Hoàng, Hải Đăng Doo & Gin Tuấn Kiệt)","ANH TRAI ""SAY HI""","Pham Dinh Thai Ngan, Lou Hoàng, Hải Đăng Doo, Gin Tuấn Kiệt",album,28.0,2024-08-06,"v-pop, vietnamese hip hop",3LlF9Jq4kTsRveMkLVS9V0,4wZ6awunqaaVLl5j0WpDFu,0.0,"you had me at hello (feat. phạm đình thái ngân, lou hoàng, hải đăng doo & gin tuấn kiệt) - anh trai say hi.mp3",OK,OK
YYY,Hank,Lu,album,37.0,2024-11-12,"v-pop, vietnamese hip hop, vietnam indie",4yiqnbssuYmYFL0OFfvbid,3qUc9jd1knrpqhoO6wJCCR,1.0,yyy - hank.mp3,OK,OK
Yeon 연,VCC Left Hand,Hazel,album,17.0,2023-11-25,"vietnamese hip hop, v-pop, vinahouse",4CTFk0iGcEkZAuqPvyqYmg,3QjJx8Yp2mXYoHtiPI7VMI,0.0,yeon 연 - vcc left hand.mp3,OK,OK
"Yes I Do (feat. Bùi Anh Tuấn, Hiền Hồ)",Truyền Hình FPT,"Bùi Anh Tuấn, Hiền Hồ",album,32.0,2021-06-01,"v-pop, vinahouse",2WsBPRoV5PfDtvzzJRjyKc,3eVRIcs5It7zV5sMc7O1hT,1.0,"yes i do (feat. bùi anh tuấn, hiền hồ) - truyền hình fpt.mp3",OK,OK
"Yes Mama, No Mama",Seachains,,album,29.0,2025-09-18,"v-pop, vietnamese hip hop, vinahouse",0HerRzrVBPbSqHFmi8FJJX,6UiKZD9yB7Gxjol62s431k,0.0,"yes mama, no mama - seachains.mp3",OK,OK
Yeu Mot Nguoi Vo Tam - Original,Bảo Anh,,single,29.0,2018-05-14,"v-pop, vietnam indie, vietnamese bolero",0xPcOje7rQYRdOVyiJJ0T1,4fCHhderLwLacsIOIKgu3J,0.0,yeu mot nguoi vo tam - original - bảo anh.mp3,OK,OK
You Are Mine,VCT,,single,17.0,2018,"v-pop, vietnam indie",1eFgGbbC953ARuTSmOegqV,4LGxUusIZGD4okHGeJtJIp,0.0,you are mine - vũ cát tường.mp3,OK,OK
You Are My Crush,Quân A.P,,single,23.0,2020-10-22,"v-pop, vietnamese lo-fi",37zhMfvjOninmd7yAI9uk8,2NRcG7E1j2sSi8vnUzCcpi,0.0,you are my crush - quân a.p.mp3,OK,OK
You Know,Khoi Vu,,single,31.0,2024-12-05,"v-pop, vietnamese lo-fi, vietnamese hip hop, vietnam indie",7FKLvffzBORmR9HQh1NnYj,71Cy7nzbfpuGJAS5FGxm93,0.0,you know - khoi vu.mp3,OK,OK
"You Shot Me Down, Bang! - Evening Gown Music (Grand Final Miss Cosmo 2025)",DTAP,,single,22.0,2025-12-28,v-pop,2aS6d0KJsjWU2sid7fPxbo,5L9ssI4l4DKU1za4ZwvKvG,0.0,"you shot me down, bang! - evening gown music (grand final miss cosmo 2025) - dtap.mp3",OK,MISSING
Youngz,Wxrdie,Young Milo,single,50.0,2021-07-22,"vietnamese hip hop, v-pop",5oCu6XaPGcaTmpMX3NnQ4m,1Jmkhzve9TuXHUUWGmpANw,1.0,youngz - wxrdie.mp3,OK,OK
Your Smile (feat. Seachains),Emma Nhất Khanh,Seachains,single,25.0,2020-01-06,"v-pop, vietnamese hip hop, vinahouse",4aWsxUBVuH3592NCffl5Xe,278CKCgxxVwo5uDEtqOAXZ,0.0,your smile (feat. seachains) - emma nhất khanh.mp3,OK,OK
Ysl for Life,prettyXIX,VCC Left Hand,album,10.0,2022-09-29,"vietnamese hip hop, v-pop, vietnam indie",2xYeDIbwLtKRXVd1sm1njK,28XrDF0G35BpyybcGaQTzU,0.0,ysl for life - prettyxix.mp3,OK,OK
YÊU,MIN,,single,42.0,2021-11-30,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",4GZXvNdPf7wakEmclXMVcp,0IdAjS2LRieBR3gzoazdAw,1.0,yêu - min.mp3,OK,OK
YÊU,kidsai,,album,32.0,2025-11-13,"v-pop, vietnamese hip hop, vietnam indie",3aH4FiGwEADxTLLXagXhd9,6kkA6laUMR0hzML9YY98CQ,0.0,yêu - kidsai.mp3,OK,OK
YÊU 02,Lil Zpoet,Shrimp,single,11.0,2024-05-24,"vietnamese lo-fi, v-pop, vinahouse",22HU7I7H8SMYaT6bl0skkb,0T8DkuhhFhdWAMN0bdeLL7,0.0,yêu 02 - lil zpoet.mp3,OK,OK
YÊU MÌNH ANH (feat. Thu Minh & Lâm Bảo Ngọc),OUR SONG VIETNAM,"Thu Minh, Lâm Bảo Ngọc",single,31.0,2024-09-03,"v-pop, vietnamese bolero",51b5ascn28LESYQC5XqHkK,6HfU0edqFmEwV87kq0D9TJ,1.0,yêu mình anh (feat. thu minh & lâm bảo ngọc) - our song vietnam.mp3,OK,OK
YÊU NHÉ (feat. Xám),RAP VIỆT,XAM,single,8.0,2021-12-20,"vietnamese hip hop, v-pop",1JcJNW2JacNVOfnO4NT6xm,1cPpd989kghzlZqfpP4KwL,0.0,yêu nhé (feat. xám) - rap việt.mp3,OK,OK
YÊU THÌ YÊU KHÔNG YÊU THÌ YÊU (feat. Lâm Bảo Ngọc & Hoàng Dũng),OUR SONG VIETNAM,"Lâm Bảo Ngọc, Hoàng Dũng",single,6.0,2024-10-08,v-pop,124oZWQuavJOjc7DaRyfkQ,6HfU0edqFmEwV87kq0D9TJ,0.0,yêu thì yêu không yêu thì yêu (feat. lâm bảo ngọc & hoàng dũng) - our song vietnam.mp3,OK,OK
"YÊU YÊU YÊU, THƯƠNG THƯƠNG THƯƠNG","ANH TRAI ""SAY HI""",Sơn.K,album,43.0,2025-12-08,"v-pop, vietnamese hip hop",3I1tPGL9ZWcCCjmahqweth,4wZ6awunqaaVLl5j0WpDFu,1.0,"yêu yêu yêu, thương thương thương - anh trai say hi.mp3",OK,OK
Yên Bình Có Quá Đắt Không,Khiem,,single,50.0,2024-06-23,"v-pop, vietnam indie",0A0oqleZkyD8FN6aW48Jzn,2xyEAgqFAAy5yqRZ7mHd9c,1.0,yên bình có quá đắt không - khiem.mp3,OK,OK
Yên Bình Thương Em,An Vũ,,single,9.0,2025-02-14,"v-pop, vinahouse, vietnamese lo-fi",49Q1m2dsIh6ylG9auH68H5,0IBUlucigx80io4qV5fQ34,0.0,yên bình thương em - an vũ.mp3,OK,OK
Yêu,Hoàng Duyên,"marzuz, Changg, PiaLinh",single,28.0,2024-05-16,"v-pop, vietnam indie",10UejpJT9ElL99CgKwZ5rz,3LbBKYlyMaATS8IIe7HJ0d,0.0,yêu - hoàng duyên.mp3,OK,OK
Yêu,Khắc Việt,,single,6.0,2020-01-01,"v-pop, vinahouse, vietnamese bolero",3qLHOGl1A0hLFXwBKFqh9x,7luDDYsfkSivBsoTz3BKMq,0.0,yêu - khắc việt.mp3,OK,OK
Yêu 4 Real,Wren Evans,itsnk,album,50.0,2026-01-05,"v-pop, vietnam indie, vietnamese hip hop, vinahouse",5q88y8oPuzzYK5909j41JR,5M3ffmRiOX9Q8Y4jNeR5wu,1.0,yêu 4 real - wren evans.mp3,OK,OK
Yêu 5,Rhymastic,,single,60.0,2017-01-01,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",5U30iZBlmxkpHqzb1OSnBS,0gGd4WhPXBSgDX6fdOHcOw,1.0,yêu 5 - rhymastic.mp3,OK,OK
Yêu Ai Phải Nói,Quang Hùng MasterD,Lyly,single,10.0,2020-02-12,"v-pop, vinahouse, vietnamese hip hop",4GAKO58iyDoJe9VAKwpuW8,0slOzRzTQb1RBBVJbvRITP,0.0,yêu ai phải nói - quang hùng masterd.mp3,OK,MISSING
Yêu Anh,Miu Lê,,single,24.0,2012-01-01,"v-pop, vietnamese hip hop, vinahouse",6BkHThNBSCUAR224NMZUoG,4e5LAUvM35jleGg8gElTsP,0.0,yêu anh - miu lê.mp3,OK,OK
Yêu Anh Em Nhé,HuyR,Tùng Viu,single,35.0,2018-02-16,"v-pop, vietnam indie, vietnamese hip hop",01fXZO7BgfReeLIXayR6Cx,3B3UoHY8tKJ6zmyYZhkDSZ,1.0,yêu anh em nhé - huyr.mp3,OK,OK
Yêu Anh Hơn Chính Em,Charmy Pham,,album,17.0,2014-07-17,"v-pop, vinahouse",0ZcLSnF8gnD4IHj51oqToy,6jFvKq4gMkQ50joURHPGXO,0.0,yêu anh hơn chính em - charmy pham.mp3,OK,OK
Yêu Anh Nhé,Phan Mạnh Quỳnh,,album,8.0,2013-09-15,"v-pop, vietnam indie, vietnamese lo-fi",1rIlMqaq0zzIWE1b0OGaVn,0aNyWetkjBvIdZvJY00yEa,0.0,yêu anh nhé - phan mạnh quỳnh.mp3,OK,OK
Yêu Anh Nhất Đời,Lyly,,single,19.0,2021-12-21,"v-pop, vietnamese hip hop, vietnam indie",35cmi5QcViphHp5o6YNz0r,4POahBr8YCPNKGErIiofyx,0.0,yêu anh nhất đời - lyly.mp3,OK,OK
Yêu Bền Bỉ,ERIK,"Freaky, Benny",single,27.0,2024-03-15,"v-pop, vinahouse, vietnam indie",4xVilxSfnaZ2nX856Pbf3j,1L1VfizWn4DkFt602yD80U,0.0,yêu bền bỉ - erik.mp3,OK,OK
Yêu Chưa Bao Giờ Là Sai,ERIK,,single,31.0,2017-11-29,"v-pop, vinahouse, vietnam indie",5rWqTrceN2IyLVMLCVbTP8,1L1VfizWn4DkFt602yD80U,1.0,yêu chưa bao giờ là sai - erik.mp3,OK,OK
Yêu Dại Khờ,Isaac,,album,10.0,2021-12-09,"v-pop, vietnamese hip hop",0sYPL6Ug4wId0tLytLuOHY,40JnMfFlpwqBnWitkL96g4,0.0,yêu dại khờ - isaac.mp3,OK,OK
Yêu Dấu Theo Gió Bay,Hien Thuc,,album,27.0,2013-03-22,"v-pop, vinahouse, vietnamese bolero",1wR1aei6Gn1zxCuciGg6xc,6xQUSqDu9uizDib9Ww47yO,0.0,yêu dấu theo gió bay - hien thuc.mp3,OK,OK
Yêu Em,Hà Anh Tuấn,Phương Linh,album,22.0,2021-12-24,"v-pop, vietnam indie",2yGC0WtgJPHe9Yd8EOGWLa,3FwYnbtGNt8hJfjNuOfpeG,0.0,yêu em - hà anh tuấn.mp3,OK,OK
Yêu Em,Trung Quân,,album,20.0,2024-01-19,"v-pop, vietnam indie",0EXmsugCEznzmHXMfIwRqy,5Cf9nBDNc99UFkq9Yqap7Q,0.0,yêu em - trung quân.mp3,OK,OK
Yêu Em 2 Ngày,Dương Domic,,single,55.0,2024-03-08,"v-pop, vietnamese hip hop",23ep27rDA9gklIzuJ6qzRD,4KPyQxL1zqEiBcTwW6c9HE,1.0,yêu em 2 ngày - dương domic.mp3,OK,OK
Yêu Em Dài Lâu - Yêu 5,Cường Seven,(S)TRONG,album,38.0,2025-08-25,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",0pFfoEkncmUXe1aPLBmuun,6uPQqRyJMiXn3lHCh0oJIt,1.0,yêu em dài lâu - yêu 5 - cường seven.mp3,OK,OK
Yêu Em Dại Khờ,Lou Hoàng,,single,55.0,2019-01-01,"v-pop, vinahouse",3lyI1YkYDjyJVueTsmo9qk,75Ki5hBCOpDtKGoFyTvLxP,1.0,yêu em dại khờ - lou hoàng.mp3,OK,OK
Yêu Em Dại Khờ,Neko Lê,,album,25.0,2024-07-09,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",6sPA1jjYI4QphM8hk1EzeD,1LizFsdyfdlEJlah6l88PU,0.0,yêu em dại khờ - neko lê.mp3,OK,OK
Yêu Em Hơn Mỗi Ngày,Andiez,,single,43.0,2022-03-14,"v-pop, vietnam indie, vietnamese lo-fi",2Kbr6s1RYtx2e0l0ldP6Jd,0tBmmwc8j8zbJxISwdsvjA,1.0,yêu em hơn mỗi ngày - andiez.mp3,OK,OK
Yêu Em Kiểu,Osad,,single,16.0,2022-11-05,"v-pop, vietnamese hip hop",4xuyN7Q9LqmnUmKAEsDagO,6sJBvMCAi9NuNCxI9RDYDW,0.0,yêu em kiểu - osad.mp3,OK,OK
Yêu Em Rất Nhiều,Hoàng Tôn,,single,55.0,2017-09-22,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",0sVd1ZavOfbqd5AHspc1Tr,6xRZoWlE9twEkMC5NW4Z9f,1.0,yêu em rất nhiều - hoàng tôn.mp3,OK,OK
